incident_id,nature,area,agency,reported_dt_raw,address,reported_dt,year,month,day,hour,dow,nature_grp,lat,lon
21-P02228,ATTEMPT-LOCATE,PD8,PPD,14:19:23 02/02/21,"105 JEFFERSON AVE, Pocatello, ID 83201",2021-02-02 14:19:23,2021,2,2,14,1,OTHER,42.8771092,-112.4417667
21-P02232,WELFARE CHECK,PD8,PPD,14:42:30 02/02/21,"777 WASHINGTON, Pocatello, ID 83201",2021-02-02 14:42:30,2021,2,2,14,1,SERVICE,42.8889954,-112.4468188
21-P02254,TRAFFIC OFFENSE,PD8,PPD,21:22:06 02/02/21,"166 WASHINGTON AVE, Pocatello, ID 83201",2021-02-02 21:22:06,2021,2,2,21,1,TRAFFIC,42.8781147,-112.4464441
21-P02259,THEFT,PD8,PPD,23:56:30 02/02/21,"205 RANDOLPH AVE, Pocatello, ID 83201",2021-02-02 23:56:30,2021,2,2,23,1,PROPERTY,42.8789214,-112.4429919
21-P02260,NOISE COMPLAINT,PD8,PPD,00:15:32 02/03/21,"301 PARK AVE, Pocatello, ID 83201",2021-02-03 00:15:32,2021,2,3,0,2,DISORDER,42.880689,-112.444196
21-P02261,NOISE COMPLAINT,PD8,PPD,02:32:16 02/03/21,"125 RANDOLPH AVE, Pocatello, ID 83201",2021-02-03 02:32:16,2021,2,3,2,2,DISORDER,42.8774318,-112.4429819
21-P02275,CHILD PROTECTIO,PD8,PPD,08:55:37 02/03/21,"868 WASHINGTON AVE, Pocatello, ID 83201",2021-02-03 08:55:37,2021,2,3,8,2,OTHER,42.8908273,-112.4463306
21-P02304,BURGLARY,PD8,PPD,12:05:53 02/03/21,"585 WASHINGTON, Pocatello, ID 83201",2021-02-03 12:05:53,2021,2,3,12,2,PROPERTY,42.8856444,-112.4466085
21-P02309,DISTURBANCE,PD8,PPD,12:47:35 02/03/21,"544 WARREN AVE, Pocatello, ID 83201",2021-02-03 12:47:35,2021,2,3,12,2,DISORDER,42.8850077,-112.4488492
21-P02352,WELFARE CHECK,PD8,PPD,17:43:34 02/03/21,"235 RANDOLPH AVE, Pocatello, ID 83201",2021-02-03 17:43:34,2021,2,3,17,2,SERVICE,42.8794045,-112.442984
21-P02356,SUSPICIOUS,PD8,PPD,19:23:59 02/03/21,"249 JEFFERSON AVE, Pocatello, ID 83201",2021-02-03 19:23:59,2021,2,3,19,2,OTHER,42.8796291,-112.4417474
21-P02375,SUSPICIOUS,PD8,PPD,05:39:49 02/04/21,"696 WAYNE AVE, Pocatello, ID 83201",2021-02-04 05:39:49,2021,2,4,5,3,OTHER,42.8876202,-112.4451473
21-P02426,ASSAULT,PD8,PPD,18:51:24 02/04/21,"E PINE ST & WAYNE AVE, Pocatello, ID 83201",2021-02-04 18:51:24,2021,2,4,18,3,VIOLENT,,
21-P02443,SUSPICIOUS,PD8,PPD,02:34:49 02/05/21,"111 RANDOLPH, Pocatello, ID 83201",2021-02-05 02:34:49,2021,2,5,2,4,OTHER,42.8772091,-112.4429796
21-P02446,VANDALISM,PD8,PPD,04:25:43 02/05/21,"760 YELLOWSTONE AVE, Pocatello, ID 83201",2021-02-05 04:25:43,2021,2,5,4,4,OTHER,42.8889167,-112.451551
21-P02468,ANIMAL PROBLEM,PD8,PPD,11:25:15 02/05/21,"285 RANDOLPH AVE, Pocatello, ID 83201",2021-02-05 11:25:15,2021,2,5,11,4,OTHER,42.8802096,-112.4429707
21-P02490,CHILD PROTECTIO,PD8,PPD,16:04:00 02/05/21,"659 WAYNE AVE, Pocatello, ID 83201",2021-02-05 16:04:00,2021,2,5,16,4,OTHER,42.8871567,-112.4453553
21-P02502,SUSPICIOUS,PD8,PPD,18:54:51 02/05/21,"PARK & ELM, Pocatello, ID 83201",2021-02-05 18:54:51,2021,2,5,18,4,OTHER,,
21-P02551,ACCIDENT,PD8,PPD,15:54:51 02/06/21,"760 YELLOWSTONE AVE, Pocatello, ID 83201",2021-02-06 15:54:51,2021,2,6,15,5,OTHER,42.8889167,-112.451551
21-P02575,SUSPICIOUS,PD8,PPD,19:32:53 02/06/21,"166 WASHINGTON AVE, Pocatello, ID 83201",2021-02-06 19:32:53,2021,2,6,19,5,OTHER,42.8781147,-112.4464441
21-P02578,WEAPONS OFFENSE,PD8,PPD,22:40:56 02/06/21,"500 E PINE ST, Pocatello, ID 83201",2021-02-06 22:40:56,2021,2,6,22,5,VIOLENT,42.884267,-112.446349
21-P02589,HARASSMENT,PD8,PPD,01:53:18 02/07/21,"166 WASHINGTON AVE, Pocatello, ID 83201",2021-02-07 01:53:18,2021,2,7,1,6,DISORDER,42.8781147,-112.4464441
21-P02610,WELFARE CHECK,PD8,PPD,09:34:38 02/07/21,"846 E POPLAR, Pocatello, ID 83201",2021-02-07 09:34:38,2021,2,7,9,6,SERVICE,42.886065,-112.4422249
21-P02612,JUVENILE PROB,PD8,PPD,10:52:42 02/07/21,"492 WAYNE AVE, Pocatello, ID 83201",2021-02-07 10:52:42,2021,2,7,10,6,OTHER,42.8839634,-112.4451681
21-P02616,VEHICLE BURGLAR,PD8,PPD,10:40:08 02/07/21,"763 WASHINGTON AVE, Pocatello, ID 83201",2021-02-07 10:40:08,2021,2,7,10,6,OTHER,42.8888201,-112.4465842
21-P02638,SUSPICIOUS,PD8,PPD,19:39:33 02/07/21,"255 RANDOLPH AVE, Pocatello, ID 83201",2021-02-07 19:39:33,2021,2,7,19,6,OTHER,42.8797265,-112.4429787
21-P02642,SUSPICIOUS,PD8,PPD,20:06:36 02/07/21,"650 PARK AVE, Pocatello, ID 83201",2021-02-07 20:06:36,2021,2,7,20,6,OTHER,42.8871083,-112.4439249
21-P02657,SUSPICIOUS,PD8,PPD,00:41:01 02/08/21,"544 WARREN AVE, Pocatello, ID 83201",2021-02-08 00:41:01,2021,2,8,0,0,OTHER,42.8850077,-112.4488492
21-P02697,FOUND PROPERTY,PD8,PPD,15:01:46 02/08/21,"284 WAYNE AVE, Pocatello, ID 83201",2021-02-08 15:01:46,2021,2,8,15,0,OTHER,42.8802193,-112.4451923
21-P02716,SUSPICIOUS,PD8,PPD,21:09:51 02/08/21,"490 WAYNE AVE, Pocatello, ID 83201",2021-02-08 21:09:51,2021,2,8,21,0,OTHER,42.8839312,-112.4451678
21-P02723,SUSPICIOUS,PD8,PPD,00:29:39 02/09/21,"696 WAYNE AVE, Pocatello, ID 83201",2021-02-09 00:29:39,2021,2,9,0,1,OTHER,42.8876202,-112.4451473
21-P02730,ACCIDENT,PD8,PPD,07:31:09 02/09/21,"750 E POPLAR, Pocatello, ID 83201",2021-02-09 07:31:09,2021,2,9,7,1,OTHER,42.8860712,-112.4434122
21-P02732,ANIMAL PROBLEM,PD8,PPD,08:26:23 02/09/21,"409 WASHINGTON AVE, Pocatello, ID 83201",2021-02-09 08:26:23,2021,2,9,8,1,OTHER,42.8826101,-112.4466345
21-P02754,ANIMAL PROBLEM,PD8,PPD,11:02:20 02/09/21,"837 RANDOLPH AVE, Pocatello, ID 83201",2021-02-09 11:02:20,2021,2,9,11,1,OTHER,42.8902218,-112.4429027
21-P02773,AGENCY ASSIST,PD8,PPD,14:41:02 02/09/21,"253 E PINE ST, Pocatello, ID 83201",2021-02-09 14:41:02,2021,2,9,14,1,OTHER,42.8841035,-112.4492883
21-P02791,WELFARE CHECK,PD8,PPD,18:53:11 02/09/21,"846 E POPLAR ST, Pocatello, ID 83201",2021-02-09 18:53:11,2021,2,9,18,1,SERVICE,42.886065,-112.4422249
21-P02817,VEHICLE BURGLAR,PD8,PPD,06:26:43 02/10/21,"315 RANDOLPH AVE, Pocatello, ID 83201",2021-02-10 06:26:43,2021,2,10,6,2,OTHER,42.8809033,-112.4429623
21-P02828,FRAUD,PD8,PPD,09:46:49 02/10/21,"799 JEFFERSON AVE, Pocatello, ID 83201",2021-02-10 09:46:49,2021,2,10,9,2,OTHER,42.889389,-112.441685
21-P02844,ANIMAL PROBLEM,PD8,PPD,11:30:09 02/10/21,"420 E OAK ST, Pocatello, ID 83201",2021-02-10 11:30:09,2021,2,10,11,2,OTHER,42.877024,-112.447266
21-P02845,CODE ENFORCE,PD8,PPD,00:00:00 02/10/21,"136 WASHINGTON AVE, Pocatello, ID 83201",2021-02-10 00:00:00,2021,2,10,0,2,OTHER,42.8776335,-112.4464513
21-P02882,DRUG VIOLATION,PD8,PPD,17:41:08 02/10/21,"123 JEFFERSON AVE, Pocatello, ID 83201",2021-02-10 17:41:08,2021,2,10,17,2,OTHER,42.8773984,-112.4417652
21-P02893,HARASSMENT,PD8,PPD,20:04:53 02/10/21,"603 WILLARD AVE, Pocatello, ID 83201",2021-02-10 20:04:53,2021,2,10,20,2,DISORDER,42.8861513,-112.4478398
21-P02921,LICENSING,PD8,PPD,13:45:00 02/10/21,"670 RANDOLPH AVE, Pocatello, ID 83201",2021-02-10 13:45:00,2021,2,10,13,2,OTHER,42.8872049,-112.4426863
21-P02924,WELFARE CHECK,PD8,PPD,08:52:26 02/11/21,"846 E POPLAR ST, Pocatello, ID 83201",2021-02-11 08:52:26,2021,2,11,8,3,SERVICE,42.886065,-112.4422249
21-P02937,PARKING PROBLEM,PD8,PPD,11:22:27 02/11/21,"330 PARK AVE, Pocatello, ID 83201",2021-02-11 11:22:27,2021,2,11,11,3,OTHER,42.8811648,-112.4439688
21-P02989,FOUND PROPERTY,PD8,PPD,20:13:56 02/11/21,"12TH & OAK, Pocatello, ID 83201",2021-02-11 20:13:56,2021,2,11,20,3,OTHER,,
21-P02992,COURT ORDERS,PD8,PPD,22:31:30 02/11/21,"544 WARREN AVE, Pocatello, ID 83201",2021-02-11 22:31:30,2021,2,11,22,3,OTHER,42.8850077,-112.4488492
21-P03007,WELFARE CHECK,PD8,PPD,08:10:18 02/12/21,"542 PERSHING AVE, Pocatello, ID 83201",2021-02-12 08:10:18,2021,2,12,8,4,SERVICE,42.8849601,-112.4500873
21-P03092,THEFT,PD8,PPD,11:40:00 02/11/21,"810 WAYNE AVE, Pocatello, ID 83201",2021-02-11 11:40:00,2021,2,11,11,3,PROPERTY,42.889773,-112.4451494
21-P03103,ASSAULT,PD8,PPD,15:04:27 02/13/21,"385 JEFFERSON AVE, Pocatello, ID 83201",2021-02-13 15:04:27,2021,2,13,15,5,VIOLENT,42.882011,-112.4417282
21-P03141,SUSPICIOUS,PD8,PPD,08:53:15 02/14/21,"166 WASHINGTON AVE, Pocatello, ID 83201",2021-02-14 08:53:15,2021,2,14,8,6,OTHER,42.8781147,-112.4464441
21-P03143,VANDALISM,PD8,PPD,09:52:16 02/14/21,"292 RANDOLPH AVE, Pocatello, ID 83201",2021-02-14 09:52:16,2021,2,14,9,6,OTHER,42.8803364,-112.4427446
21-P03239,DISTURBANCE,PD8,PPD,19:39:28 02/15/21,"237 WILLARD AVE, Pocatello, ID 83201",2021-02-15 19:39:28,2021,2,15,19,0,DISORDER,42.8794494,-112.4478821
21-P03315,STOLEN VEHICLE,PD8,PPD,21:32:53 02/16/21,"166 WASHINGTON AVE, Pocatello, ID 83201",2021-02-16 21:32:53,2021,2,16,21,1,OTHER,42.8781147,-112.4464441
21-P03324,NOISE COMPLAINT,PD8,PPD,04:39:31 02/17/21,"249 JEFFERSON AVE, Pocatello, ID 83201",2021-02-17 04:39:31,2021,2,17,4,2,DISORDER,42.8796291,-112.4417474
21-P03339,INFORMATION,PD8,PPD,10:46:00 02/17/21,"396 WAYNE AVE, Pocatello, ID 83201",2021-02-17 10:46:00,2021,2,17,10,2,OTHER,42.8822035,-112.445165
21-P03363,ANIMAL PROBLEM,PD8,PPD,14:07:10 02/17/21,"300 PARK AVE, Pocatello, ID 83201",2021-02-17 14:07:10,2021,2,17,14,2,OTHER,42.88069,-112.443972
21-P03396,SUSPICIOUS,PD8,PPD,22:44:33 02/17/21,"249 JEFFERSON AVE, Pocatello, ID 83201",2021-02-17 22:44:33,2021,2,17,22,2,OTHER,42.8796291,-112.4417474
21-P03447,WANTED PERSON,PD8,PPD,16:02:28 02/18/21,"E PINE ST & WAYNE AVE, Pocatello, ID 83201",2021-02-18 16:02:28,2021,2,18,16,3,OTHER,,
21-P03452,DRUG VIOLATION,PD8,PPD,16:24:55 02/18/21,"E PINE ST & WAYNE AVE, Pocatello, ID 83201",2021-02-18 16:24:55,2021,2,18,16,3,OTHER,,
21-P03465,DISTURBANCE,PD8,PPD,19:08:11 02/18/21,"385 JEFFERSON AVE, Pocatello, ID 83201",2021-02-18 19:08:11,2021,2,18,19,3,DISORDER,42.882011,-112.4417282
21-P03470,UNATTENDED DEAT,PD8,PPD,23:48:02 02/18/21,"654 WARREN AVE, Pocatello, ID 83201",2021-02-18 23:48:02,2021,2,18,23,3,OTHER,42.8869581,-112.4488446
21-P03474,SUSPICIOUS,PD8,PPD,02:04:28 02/19/21,"544 WARREN AVE, Pocatello, ID 83201",2021-02-19 02:04:28,2021,2,19,2,4,OTHER,42.8850077,-112.4488492
21-P03501,CHILD PROTECTIO,PD8,PPD,14:00:53 02/19/21,"670 RANDOLPH AVE, Pocatello, ID 83201",2021-02-19 14:00:53,2021,2,19,14,4,OTHER,42.8872049,-112.4426863
21-P03522,ABANDONED VEHIC,PD8,PPD,17:00:12 02/19/21,"423 E MAPLE ST, Pocatello, ID 83201",2021-02-19 17:00:12,2021,2,19,17,4,TRAFFIC,42.8804807,-112.4475301
21-P03531,SUSPICIOUS,PD8,PPD,21:31:36 02/19/21,"846 E POPLAR, Pocatello, ID 83201",2021-02-19 21:31:36,2021,2,19,21,4,OTHER,42.886065,-112.4422249
21-P03534,DUI,PD8,PPD,23:38:15 02/19/21,"575 JEFFERSON AVE, Pocatello, ID 83201",2021-02-19 23:38:15,2021,2,19,23,4,TRAFFIC,42.8854606,-112.44171
21-P03538,DRUG VIOLATION,PD8,PPD,01:44:08 02/20/21,"575 JEFFERSON AVE, Pocatello, ID 83201",2021-02-20 01:44:08,2021,2,20,1,5,OTHER,42.8854606,-112.44171
21-P03575,COURT ORDERS,PD8,PPD,11:45:11 02/20/21,"544 WARREN AVE, Pocatello, ID 83201",2021-02-20 11:45:11,2021,2,20,11,5,OTHER,42.8850077,-112.4488492
21-P03607,THEFT,PD8,PPD,21:22:43 02/20/21,"166 WASHINGTON AVE, Pocatello, ID 83201",2021-02-20 21:22:43,2021,2,20,21,5,PROPERTY,42.8781147,-112.4464441
21-P03612,COURT ORDERS,PD8,PPD,22:53:26 02/20/21,"544 WARREN AVE, Pocatello, ID 83201",2021-02-20 22:53:26,2021,2,20,22,5,OTHER,42.8850077,-112.4488492
21-P03649,ABANDONED VEHIC,PD8,PPD,17:31:38 02/21/21,"RANDOLPH & PINE, Pocatello, ID 83201",2021-02-21 17:31:38,2021,2,21,17,6,TRAFFIC,,
21-P03679,WELFARE CHECK,PD8,PPD,07:35:01 02/22/21,"560 E OAK ST, Pocatello, ID 83201",2021-02-22 07:35:01,2021,2,22,7,0,SERVICE,42.8770162,-112.4455306
21-P03683,WELFARE CHECK,PD8,PPD,09:01:39 02/22/21,"290 PARK AVE, Pocatello, ID 83201",2021-02-22 09:01:39,2021,2,22,9,0,SERVICE,42.8803136,-112.4439662
21-P03717,ABANDONED VEHIC,PD8,PPD,14:06:48 02/22/21,"685 RANDOLPH AVE, Pocatello, ID 83201",2021-02-22 14:06:48,2021,2,22,14,0,TRAFFIC,42.8874274,-112.4429091
21-P03724,DOMESTIC ASLT,PD8,PPD,14:54:12 02/22/21,"206 WILLARD AVE, Pocatello, ID 83201",2021-02-22 14:54:12,2021,2,22,14,0,VIOLENT,42.8789707,-112.4476622
21-P03731,TRAFFIC HAZARD,PD8,PPD,15:46:54 02/22/21,"MAPLE & WASHINGTON, Pocatello, ID 83201",2021-02-22 15:46:54,2021,2,22,15,0,TRAFFIC,,
21-P03734,SUSPICIOUS,PD8,PPD,16:16:05 02/22/21,"166 WASHINGTON AVE, Pocatello, ID 83201",2021-02-22 16:16:05,2021,2,22,16,0,OTHER,42.8781147,-112.4464441
21-P03757,RUNAWAY JUVENIL,PD8,PPD,21:52:58 02/22/21,"206 WILLARD AVE, Pocatello, ID 83201",2021-02-22 21:52:58,2021,2,22,21,0,OTHER,42.8789707,-112.4476622
21-P03788,VIN INSPECTION,PD8,PPD,12:43:36 02/23/21,"361 JEFFERSON AVE, Pocatello, ID 83201",2021-02-23 12:43:36,2021,2,23,12,1,OTHER,42.8816287,-112.4417341
21-P03792,ABANDONED VEHIC,PD8,PPD,13:37:25 02/23/21,"529 E WALNUT ST, Pocatello, ID 83201",2021-02-23 13:37:25,2021,2,23,13,1,TRAFFIC,42.8822743,-112.4460954
21-P03805,CODE ENFORCE,PD8,PPD,00:00:00 02/18/21,"395 E WALNUT ST, Pocatello, ID 83201",2021-02-18 00:00:00,2021,2,18,0,3,OTHER,42.8824511,-112.4485436
21-P03806,CODE ENFORCE,PD8,PPD,00:00:00 02/18/21,"754 E POPLAR, Pocatello, ID 83201",2021-02-18 00:00:00,2021,2,18,0,3,OTHER,42.8860703,-112.4433753
21-P03807,CODE ENFORCE,PD8,PPD,00:00:00 02/18/21,"800 E POPLAR ST, Pocatello, ID 83201",2021-02-18 00:00:00,2021,2,18,0,3,OTHER,42.886059,-112.442639
21-P03809,CODE ENFORCE,PD8,PPD,00:00:00 02/18/21,"597 JEFFERSON AVE, Pocatello, ID 83201",2021-02-18 00:00:00,2021,2,18,0,3,OTHER,42.8858075,-112.441707
21-P03818,FRAUD,PD8,PPD,16:59:32 02/23/21,"799 JEFFERSON AVE, Pocatello, ID 83201",2021-02-23 16:59:32,2021,2,23,16,1,OTHER,42.889389,-112.441685
21-P03827,STOLEN VEHICLE,PD8,PPD,19:58:38 02/23/21,"166 WASHINGTON AVE, Pocatello, ID 83201",2021-02-23 19:58:38,2021,2,23,19,1,OTHER,42.8781147,-112.4464441
21-P03835,WELFARE CHECK,PD8,PPD,02:15:40 02/24/21,"249 JEFFERSON AVE, Pocatello, ID 83201",2021-02-24 02:15:40,2021,2,24,2,2,SERVICE,42.8796291,-112.4417474
21-P03837,HARASSMENT,PD8,PPD,06:56:59 02/24/21,"245 WARREN AVE, Pocatello, ID 83201",2021-02-24 06:56:59,2021,2,24,6,2,DISORDER,42.8795615,-112.4491212
21-P03844,ANIMAL PROBLEM,PD8,PPD,10:54:43 02/24/21,"200 WARREN AVE, Pocatello, ID 83201",2021-02-24 10:54:43,2021,2,24,10,2,OTHER,42.878861,-112.448893
21-P03847,ANIMAL PROBLEM,PD8,PPD,11:27:00 02/24/21,"308 WASHINGTON AVE, Pocatello, ID 83201",2021-02-24 11:27:00,2021,2,24,11,2,OTHER,42.8808169,-112.4464268
21-P03907,ANIMAL PROBLEM,PD8,PPD,13:08:51 02/25/21,"360 PERSHING AVE, Pocatello, ID 83201",2021-02-25 13:08:51,2021,2,25,13,3,OTHER,42.8816399,-112.4501191
21-P03920,WELFARE CHECK,PD8,PPD,14:54:30 02/25/21,"408 E OAK ST, Pocatello, ID 83201",2021-02-25 14:54:30,2021,2,25,14,3,SERVICE,42.8770291,-112.4476222
21-P03936,CIVIL,PD8,PPD,18:25:02 02/25/21,"715 WASHINGTON AVE, Pocatello, ID 83201",2021-02-25 18:25:02,2021,2,25,18,3,OTHER,42.8879605,-112.446584
21-P03947,TRAFFIC HAZARD,PD8,PPD,22:24:31 02/25/21,"RANDOLPH & MAPLE, Pocatello, ID 83201",2021-02-25 22:24:31,2021,2,25,22,3,TRAFFIC,,
21-P03996,DOMESTIC ASLT,PD8,PPD,20:15:58 02/26/21,"269 WASHINGTON AVE, Pocatello, ID 83201",2021-02-26 20:15:58,2021,2,26,20,4,VIOLENT,42.8799647,-112.4466564
21-P04044,SUSPICIOUS,PD8,PPD,17:30:12 02/27/21,"320 PARK AVE, Pocatello, ID 83201",2021-02-27 17:30:12,2021,2,27,17,5,OTHER,42.8810065,-112.4439706
21-P04138,CODE ENFORCE,PD8,PPD,00:00:00 02/25/21,"154 WILLARD AVE, Pocatello, ID 83201",2021-02-25 00:00:00,2021,2,25,0,3,OTHER,42.8779294,-112.447675
21-P04140,CODE ENFORCE,PD8,PPD,00:00:00 03/01/21,"160 WILLARD AVE, Pocatello, ID 83201",2021-03-01 00:00:00,2021,3,1,0,0,OTHER,42.8780247,-112.4476738
21-P04151,ANIMAL PROBLEM,PD8,PPD,15:11:38 03/01/21,"240 E MAPLE ST, Pocatello, ID 83201",2021-03-01 15:11:38,2021,3,1,15,0,OTHER,42.8806456,-112.4493392
21-P04161,THEFT,PD8,PPD,08:11:00 02/28/21,"308 WASHINGTON AVE, Pocatello, ID 83201",2021-02-28 08:11:00,2021,2,28,8,6,PROPERTY,42.8808169,-112.4464268
21-P04236,SUSPICIOUS,PD8,PPD,16:03:01 03/02/21,"675 WASHINGTON AVE, Pocatello, ID 83201",2021-03-02 16:03:01,2021,3,2,16,1,OTHER,42.8872748,-112.4465907
21-P04249,SUSPICIOUS,PD8,PPD,18:43:47 03/02/21,"804 PARK AVE, Pocatello, ID 83201",2021-03-02 18:43:47,2021,3,2,18,1,OTHER,42.8896661,-112.4438978
21-P04295,LICENSING,PD8,PPD,12:58:39 03/03/21,"203 WARREN AVE, Pocatello, ID 83201",2021-03-03 12:58:39,2021,3,3,12,2,OTHER,42.8788842,-112.4491196
21-P04401,WELFARE CHECK,PD8,PPD,12:48:58 03/04/21,"227 PARK AVE, Pocatello, ID 83201",2021-03-04 12:48:58,2021,3,4,12,3,SERVICE,42.879279,-112.4441936
21-P04402,ACCIDENT,PD8,PPD,13:01:52 03/04/21,"OAK & YOUNG, Pocatello, ID 83201",2021-03-04 13:01:52,2021,3,4,13,3,OTHER,,
21-P04450,SUSPICIOUS,PD8,PPD,02:43:59 03/05/21,"105 JEFFERSON AVE, Pocatello, ID 83201",2021-03-05 02:43:59,2021,3,5,2,4,OTHER,42.8771092,-112.4417667
21-P04521,SUSPICIOUS,PD8,PPD,01:38:28 03/06/21,"166 WASHINGTON AVE, Pocatello, ID 83201",2021-03-06 01:38:28,2021,3,6,1,5,OTHER,42.8781147,-112.4464441
21-P04558,FRAUD,PD8,PPD,11:59:00 03/05/21,"462 PARK AVE, Pocatello, ID 83201",2021-03-05 11:59:00,2021,3,5,11,4,OTHER,42.8834629,-112.4439449
21-P04562,WELFARE CHECK,PD8,PPD,15:10:26 03/06/21,"720 YELLOWSTONE AVE, Pocatello, ID 83201",2021-03-06 15:10:26,2021,3,6,15,5,SERVICE,42.8882315,-112.4515572
21-P04575,DISTURBANCE,PD8,PPD,20:22:45 03/06/21,"552 WARREN AVE, Pocatello, ID 83201",2021-03-06 20:22:45,2021,3,6,20,5,DISORDER,42.8851346,-112.4488476
21-P04597,DISTURBANCE,PD8,PPD,02:04:30 03/07/21,"269 WASHINGTON AVE, Pocatello, ID 83201",2021-03-07 02:04:30,2021,3,7,2,6,DISORDER,42.8799647,-112.4466564
21-P04640,DISTURBANCE,PD8,PPD,18:58:46 03/07/21,"373 WARREN AVE, Pocatello, ID 83201",2021-03-07 18:58:46,2021,3,7,18,6,DISORDER,42.8818342,-112.4490941
21-P04650,DISTURBANCE,PD8,PPD,21:36:39 03/07/21,"559 E WALNUT ST, Pocatello, ID 83201",2021-03-07 21:36:39,2021,3,7,21,6,DISORDER,42.8822735,-112.4458162
21-P04674,INFORMATION,PD8,PPD,09:46:39 03/08/21,"716 YELLOWSTONE AVE, Pocatello, ID 83201",2021-03-08 09:46:39,2021,3,8,9,0,OTHER,42.888163,-112.451558
21-P04704,WANTED PERSON,PD8,PPD,15:07:07 03/08/21,"100 WASHINGTON AVE, Pocatello, ID 83201",2021-03-08 15:07:07,2021,3,8,15,0,OTHER,42.877056,-112.44646
21-P04727,SUSPICIOUS,PD8,PPD,19:57:10 03/08/21,"320 PARK AVE, Pocatello, ID 83201",2021-03-08 19:57:10,2021,3,8,19,0,OTHER,42.8810065,-112.4439706
21-P04763,ABANDONED VEHIC,PD8,PPD,11:09:32 03/09/21,"160 WILLARD AVE, Pocatello, ID 83201",2021-03-09 11:09:32,2021,3,9,11,1,TRAFFIC,42.8780247,-112.4476738
21-P04779,TRAFFIC HAZARD,PD8,PPD,13:57:33 03/09/21,"800 E PINE ST, Pocatello, ID 83201",2021-03-09 13:57:33,2021,3,9,13,1,TRAFFIC,42.884249,-112.442657
21-P04811,DISTURBANCE,PD8,PPD,19:31:47 03/09/21,"334 RANDOLPH AVE, Pocatello, ID 83201",2021-03-09 19:31:47,2021,3,9,19,1,DISORDER,42.8812198,-112.4427358
21-P04839,ANIMAL PROBLEM,PD8,PPD,08:35:14 03/10/21,"465 WAYNE AVE, Pocatello, ID 83201",2021-03-10 08:35:14,2021,3,10,8,2,OTHER,42.8835119,-112.445388
21-P04863,ANIMAL PROBLEM,PD8,PPD,12:46:09 03/10/21,"373 WARREN AVE, Pocatello, ID 83201",2021-03-10 12:46:09,2021,3,10,12,2,OTHER,42.8818342,-112.4490941
21-P04876,ABANDONED VEHIC,PD8,PPD,14:30:30 03/10/21,"529 E WALNUT ST, Pocatello, ID 83201",2021-03-10 14:30:30,2021,3,10,14,2,TRAFFIC,42.8822743,-112.4460954
21-P04888,TRAFFIC OFFENSE,PD8,PPD,17:59:20 03/10/21,"820 E PINE ST, Pocatello, ID 83201",2021-03-10 17:59:20,2021,3,10,17,2,TRAFFIC,42.8842515,-112.4424799
21-P04903,SUSPICIOUS,PD8,PPD,21:48:31 03/10/21,"215 E CEDAR ST #B, Pocatello, ID 83201",2021-03-10 21:48:31,2021,3,10,21,2,OTHER,,
21-P04923,CHILD PROTECTIO,PD8,PPD,11:03:34 03/11/21,"375 JEFFERSON AVE, Pocatello, ID 83201",2021-03-11 11:03:34,2021,3,11,11,3,OTHER,42.8818516,-112.441729
21-P04928,WELFARE CHECK,PD8,PPD,11:22:11 03/11/21,"166 WASHINGTON AVE, Pocatello, ID 83201",2021-03-11 11:22:11,2021,3,11,11,3,SERVICE,42.8781147,-112.4464441
21-P04929,AGENCY ASSIST,PD8,PPD,11:22:12 03/11/21,"166 WASHINGTON AVE, Pocatello, ID 83201",2021-03-11 11:22:12,2021,3,11,11,3,OTHER,42.8781147,-112.4464441
21-P04935,AGENCY ASSIST,PD8,PPD,12:59:03 03/11/21,"445 JEFFERSON AVE, Pocatello, ID 83201",2021-03-11 12:59:03,2021,3,11,12,3,OTHER,42.8831832,-112.4417254
21-P04987,ACCIDENT,PD8,PPD,06:38:07 03/12/21,"530 WASHINGTON, Pocatello, ID 83201",2021-03-12 06:38:07,2021,3,12,6,4,OTHER,42.8847855,-112.4463964
21-P04989,VEHICLE BURGLAR,PD8,PPD,08:11:47 03/12/21,"354 WARREN AVE, Pocatello, ID 83201",2021-03-12 08:11:47,2021,3,12,8,4,OTHER,42.8815448,-112.4488677
21-P04997,VIN INSPECTION,PD8,PPD,14:37:40 03/11/21,"653 RANDOLPH AVE, Pocatello, ID 83201",2021-03-11 14:37:40,2021,3,11,14,3,OTHER,42.886921,-112.4429118
21-P05012,WELFARE CHECK,PD8,PPD,12:16:18 03/12/21,"249 JEFFERSON AVE, Pocatello, ID 83201",2021-03-12 12:16:18,2021,3,12,12,4,SERVICE,42.8796291,-112.4417474
21-P05043,HARASSMENT,PD8,PPD,16:30:00 03/12/21,"775 WAYNE AVE, Pocatello, ID 83201",2021-03-12 16:30:00,2021,3,12,16,4,DISORDER,42.8891592,-112.4453777
21-P05048,UNATTENDED DEAT,PD8,PPD,18:42:45 03/12/21,"136 WARREN AVE, Pocatello, ID 83201",2021-03-12 18:42:45,2021,3,12,18,4,OTHER,42.8776062,-112.4489049
21-P05065,WELFARE CHECK,PD8,PPD,01:00:25 03/13/21,"364 WILLARD AVE, Pocatello, ID 83201",2021-03-13 01:00:25,2021,3,13,1,5,SERVICE,42.8816986,-112.4476562
